Wavelength	Real Intensity
794.140000	21456.567500
794.460000	21127.390000
794.780000	21297.850000
795.110000	21506.402500
795.430000	21585.185000
795.750000	21525.245000
796.080000	21151.625000
796.400000	21295.735000
796.720000	21323.450000
797.050000	21403.592500
797.370000	21463.805000
797.690000	21564.565000
798.010000	21535.617500
798.340000	21190.130000
798.660000	21309.457500
798.980000	21247.470000
799.300000	20872.830000
799.630000	20682.847500
799.950000	20412.990000
800.270000	20453.267500
800.590000	20516.822500
800.910000	20646.457500
801.240000	20487.060000
801.560000	20577.240000
801.880000	20513.890000
802.200000	20531.705000
802.530000	20117.810000
802.850000	20095.625000
803.170000	19784.062500
803.490000	20097.127500
803.810000	19898.677500
804.130000	19872.670000
804.460000	19564.587500
804.780000	19360.950000
805.100000	19367.162500
805.420000	19429.147500
805.740000	19694.020000
806.060000	19401.227500
806.380000	19394.740000
806.710000	19342.930000
807.030000	19025.767500
807.350000	18999.892500
807.670000	18857.422500
807.990000	18842.882500
808.310000	18702.870000
808.630000	18442.300000
808.950000	18395.607500
809.270000	18303.925000
809.590000	17986.355000
809.910000	17724.760000
810.240000	17891.192500
810.560000	17652.057500
810.880000	17876.375000
811.200000	17715.135000
811.520000	17552.732500
811.840000	17372.510000
812.160000	17336.672500
812.480000	17097.262500
812.800000	16808.157500
813.120000	16530.452500
813.440000	15949.717500
813.760000	15659.657500
814.080000	15547.017500
814.400000	15448.032500
814.720000	14990.857500
815.040000	14849.892500
815.360000	14498.937500
815.680000	14600.650000
816.000000	14166.960000
816.320000	13593.530000
816.640000	13423.275000
816.960000	13449.692500
817.280000	14297.212500
817.600000	14031.727500
817.920000	13729.992500
818.240000	13326.817500
818.550000	13621.997500
818.870000	13787.675000
819.190000	13765.287500
819.510000	13529.430000
819.830000	13201.955000
820.150000	13571.070000
820.470000	14078.007500
820.790000	14957.340000
821.110000	14656.085000
821.430000	14591.915000
821.750000	14158.292500
822.060000	13933.355000
822.380000	13325.997500
822.700000	12139.472500
823.020000	11109.615000
823.340000	11116.717500
823.660000	12331.432500
823.980000	13509.427500
824.290000	13635.445000
824.610000	13976.365000
824.930000	14028.722500
825.250000	14129.960000
825.570000	13636.262500
825.880000	13496.730000
826.200000	13409.757500
826.520000	13820.992500
826.840000	14008.582500
827.160000	13734.702500
827.470000	13153.352500
827.790000	12705.120000
828.110000	12609.070000
828.430000	12881.042500
828.750000	12695.085000
829.060000	12700.275000
829.380000	12474.587500
829.700000	12723.480000
830.020000	12712.422500
830.330000	12825.542500
830.650000	12490.015000
830.970000	12660.475000
831.280000	12750.995000
831.600000	12709.830000
831.920000	12580.397500
832.240000	12188.757500
832.550000	12335.190000
832.870000	12418.335000
833.190000	12411.785000
833.500000	12167.117500
833.820000	12233.542500
834.140000	12342.220000
834.450000	12367.682500
834.770000	12565.312500
835.090000	12703.072500
835.400000	12726.215000
835.720000	12700.070000
836.040000	12524.080000
836.350000	12607.090000
836.670000	12444.550000
836.990000	12580.057500
837.300000	12510.357500
837.620000	12596.032500
837.930000	12501.825000
838.250000	12486.670000
838.570000	12434.855000
838.880000	12225.962500
839.200000	12281.120000
839.510000	12416.972500
839.830000	12378.880000
840.150000	12275.527500
840.460000	12327.407500
840.780000	12263.170000
841.090000	12253.067500
841.410000	12201.867500
841.720000	12197.430000
842.040000	12095.167500
842.350000	12039.462500
842.670000	12091.620000
842.980000	12039.395000
843.300000	11940.682500
843.620000	11840.535000
843.930000	11733.905000
844.250000	11773.840000
844.560000	11701.410000
844.880000	11658.745000
845.190000	11699.500000
845.510000	11825.107500
845.820000	11817.667500
846.130000	11857.875000
846.450000	11706.872500
846.760000	11558.052500
847.080000	11419.335000
847.390000	11411.215000
847.710000	11477.365000
848.020000	11515.932500
848.340000	11445.892500
848.650000	11369.025000
848.970000	11422.340000
849.280000	11310.522500
849.590000	10771.290000
849.910000	10103.995000
850.220000	9900.972500
850.540000	10295.615000
850.850000	10892.600000
851.160000	10949.942500
851.480000	10827.065000
851.790000	10685.617500
852.100000	10680.225000
852.420000	10885.907500
852.730000	10797.165000
853.050000	10688.417500
853.360000	10578.575000
853.670000	10224.960000
853.990000	9260.710000
854.300000	8250.037500
854.610000	8045.922500
854.930000	8715.815000
855.240000	9734.542500
855.550000	10100.242500
855.870000	10181.067500
856.180000	10251.037500
856.490000	10352.415000
856.800000	10401.975000
857.120000	10472.017500
857.430000	10382.517500
857.740000	10309.200000
858.060000	10295.752500
858.370000	10182.500000
858.680000	10164.957500
858.990000	10145.500000
859.310000	10124.132500
859.620000	10067.815000
859.930000	9922.612500
860.240000	9906.297500
860.560000	9899.267500
860.870000	9982.072500
861.180000	9810.250000
861.490000	9685.800000
861.800000	9718.842500
862.120000	9779.392500
862.430000	9728.875000
862.740000	9674.262500
863.050000	9713.722500
863.360000	9713.310000
863.680000	9660.882500
863.990000	9581.015000
864.300000	9620.672500
864.610000	9542.647500
864.920000	9379.422500
865.230000	9303.102500
865.550000	9105.200000
865.860000	8794.657500
866.170000	7964.482500
866.480000	7428.257500
866.790000	7438.357500
867.100000	8242.120000
867.410000	8687.960000
867.720000	8781.347500
868.040000	8772.540000
868.350000	8864.905000
868.660000	8823.262500
868.970000	8712.535000
869.280000	8604.680000
869.590000	8716.837500
869.900000	8754.587500
870.210000	8752.472500
870.520000	8708.372500
870.830000	8701.202500
871.140000	8514.022500
871.450000	8490.742500
871.760000	8409.507500
872.070000	8420.770000
872.380000	8482.070000
872.690000	8404.452500
873.000000	8329.362500
873.310000	8243.005000
873.620000	8147.777500
873.930000	8110.502500
874.240000	8059.712500
874.550000	8034.180000
874.860000	8009.537500
875.170000	7958.337500
875.480000	7873.075000
875.790000	7883.040000
876.100000	7878.807500
876.410000	7892.395000
876.720000	7831.567500
877.030000	7746.712500
877.340000	7671.690000
877.650000	7637.760000
877.960000	7617.692500
878.270000	7629.162500
878.580000	7594.552500
878.890000	7544.922500
879.200000	7460.885000
879.510000	7348.932500
879.810000	7317.665000
880.120000	7331.045000
880.430000	7223.390000
880.740000	7011.902500
881.050000	6904.657500
881.360000	6906.637500
881.670000	7200.657500
881.980000	7209.397500
882.280000	7122.630000
882.590000	7040.847500
882.900000	7062.695000
883.210000	7062.695000
883.520000	7111.982500
883.830000	7028.357500
884.130000	7062.420000
884.440000	7023.100000
884.750000	7058.527500
885.060000	7073.750000
885.370000	7056.070000
885.680000	7079.622500
885.980000	6980.775000
886.290000	6891.212500
886.600000	6788.812500
886.910000	6748.465000
887.210000	6833.050000
887.520000	6937.902500
887.830000	6992.380000
888.140000	6960.430000
888.440000	6951.762500
888.750000	7043.440000
889.060000	7057.437500
889.370000	7018.595000
889.670000	7013.747500
889.980000	6966.165000
890.290000	6996.067500
890.600000	7019.412500
890.900000	7005.280000
891.210000	6994.700000
891.520000	6979.067500
891.820000	6954.695000
892.130000	6952.852500
892.440000	6838.782500
892.740000	6818.165000
893.050000	6698.155000
893.360000	6637.740000
893.660000	6713.035000
893.970000	6763.622500
894.280000	6687.027500
894.580000	6608.250000
894.890000	6425.092500
895.200000	6294.775000
895.500000	6208.895000
895.810000	6232.787500
896.110000	6102.810000
896.420000	5963.340000
896.730000	5793.565000
897.030000	5702.500000
897.340000	5710.762500
897.640000	5724.825000
897.950000	5757.112500
898.260000	5851.045000
898.560000	5659.832500
898.870000	5263.960000
899.170000	4865.292500
899.480000	4917.650000
899.780000	5279.527500
900.090000	5568.427500
900.390000	5369.567500
900.700000	5122.175000
901.000000	5141.767500
901.310000	5163.132500
901.620000	5205.390000
901.920000	5188.527500
902.230000	5155.352500
902.530000	5255.975000
902.840000	5257.067500
903.140000	5410.802500
903.440000	5800.392500
903.750000	5998.910000
904.050000	6080.215000
904.360000	6055.842500
904.660000	5920.677500
904.970000	5951.467500
905.270000	5891.255000
905.580000	5887.842500
905.880000	5768.650000
906.190000	5626.520000
906.490000	5356.802500
906.790000	5155.082500
907.100000	5093.912500
907.400000	4946.527500
907.710000	4857.302500
908.010000	4848.565000
908.310000	4772.245000
908.620000	4674.285000
908.920000	4709.100000
909.230000	4584.240000
909.530000	4631.277500
909.830000	4659.740000
910.140000	4685.342500
910.440000	4573.045000
910.740000	4638.037500
911.050000	4659.127500
911.350000	4760.367500
911.650000	4785.560000
911.960000	4697.217500
912.260000	4648.887500
912.560000	4776.480000
912.870000	4638.717500
913.170000	4407.230000
913.470000	4119.490000
913.780000	4040.780000
914.080000	4104.127500
914.380000	4432.420000
914.690000	4584.717500
914.990000	4429.960000
915.290000	4171.777500
915.590000	3892.030000
915.900000	3835.572500
916.200000	4066.172500
916.500000	4248.577500
916.800000	4366.135000
917.110000	4214.242500
917.410000	3999.067500
917.710000	3795.772500
918.010000	3826.422500
918.310000	4009.787500
918.620000	4136.010000
918.920000	4162.975000
919.220000	4289.607500
919.520000	4222.025000
919.820000	4190.075000
920.130000	4211.237500
920.430000	4276.500000
920.730000	4359.855000
921.030000	4212.260000
921.330000	4068.495000
921.630000	3972.105000
921.940000	3916.672500
922.240000	3938.927500
922.540000	3997.430000
922.840000	3950.055000
923.140000	3860.970000
923.440000	3820.212500
923.740000	3772.015000
924.050000	3708.392500
924.350000	3676.102500
924.650000	3689.007500
924.950000	3674.262500
925.250000	3672.347500
925.550000	3657.875000
925.850000	3611.867500
926.150000	3581.762500
926.450000	3597.940000
926.750000	3717.677500
927.050000	3702.930000
927.350000	3615.892500
927.650000	3452.055000
927.950000	3251.560000
928.250000	3044.577500
928.560000	2996.315000
928.860000	2965.255000
929.160000	2877.532500
929.460000	2800.940000
929.760000	2629.387500
930.060000	2507.195000
930.360000	2371.685000
930.660000	2340.622500
930.960000	2233.380000
931.260000	2066.127500
931.550000	1957.310000
931.850000	1745.620000
932.150000	1592.365000
932.450000	1513.857500
932.750000	1490.100000
933.050000	1475.902500
933.350000	1452.622500
933.650000	1260.460000
933.950000	1095.185000
934.250000	982.957500
934.550000	982.205000
934.850000	1105.495000
935.150000	1336.297500
935.450000	1381.492500
935.750000	1240.932500
936.040000	1226.732500
936.340000	1269.330000
936.640000	1323.807500
936.940000	1206.117500
937.240000	1134.232500
937.540000	1145.972500
937.840000	1157.445000
938.140000	1152.322500
938.430000	1253.422500
938.730000	1472.282500
939.030000	1736.747500
939.330000	1948.845000
939.630000	2085.512500
939.920000	2077.665000
940.220000	1956.972500
940.520000	1856.007500
940.820000	1794.362500
941.120000	1712.172500
941.420000	1678.035000
941.710000	1728.007500
942.010000	1727.122500
942.310000	1699.745000
942.610000	1562.257500
942.900000	1359.917500
943.200000	1341.622500
943.500000	1437.060000
943.800000	1365.175000
944.090000	1197.927500
944.390000	1102.080000
944.690000	1195.605000
944.990000	1383.950000
945.280000	1450.642500
945.580000	1366.270000
945.880000	1270.355000
946.170000	1203.727500
946.470000	1231.852500
946.770000	1309.947500
947.060000	1377.737500
947.360000	1390.642500
947.660000	1385.930000
947.960000	1328.585000
948.250000	1286.805000
948.550000	1351.250000
948.840000	1466.005000
949.140000	1501.707500
949.440000	1378.145000
949.730000	1193.215000
950.030000	1074.025000
950.330000	1122.627500
950.620000	1331.725000
950.920000	1539.525000
951.210000	1634.212500
951.510000	1544.440000
951.810000	1313.840000
952.100000	1164.475000
952.400000	1096.617500
952.690000	1120.035000
952.990000	1193.487500
953.290000	1334.795000
953.580000	1404.840000
953.880000	1419.857500
954.170000	1364.425000
954.470000	1278.342500
954.760000	1236.017500
955.060000	1241.275000
955.350000	1200.247500
955.650000	1171.642500
955.940000	1201.475000
956.240000	1197.787500
956.530000	1171.095000
956.830000	1173.487500
957.120000	1264.825000
957.420000	1397.057500
957.710000	1441.497500
958.010000	1413.920000
958.300000	1368.385000
958.600000	1312.407500
958.890000	1213.490000
959.190000	1104.400000
959.480000	1104.672500
959.780000	1155.872500
960.070000	1262.232500
960.370000	1284.552500
960.660000	1304.830000
960.950000	1342.580000
961.250000	1365.037500
961.540000	1380.605000
961.840000	1335.342500
962.130000	1276.705000
962.420000	1221.817500
962.720000	1251.922500
963.010000	1344.765000
963.310000	1399.922500
963.600000	1376.030000
963.890000	1320.667500
964.190000	1294.180000
964.480000	1275.542500
964.770000	1285.647500
965.070000	1311.242500
965.360000	1373.367500
965.650000	1356.777500
965.950000	1319.847500
966.240000	1263.255000
966.530000	1254.380000
966.830000	1270.900000
967.120000	1324.150000
967.410000	1429.485000
967.710000	1496.042500
968.000000	1495.017500
968.290000	1477.062500
968.580000	1485.527500
968.880000	1501.842500
969.170000	1520.890000
969.460000	1498.497500
969.760000	1490.445000
970.050000	1451.190000
970.340000	1435.967500
970.630000	1470.580000
970.920000	1471.807500
971.220000	1467.235000
971.510000	1430.985000
971.800000	1427.022500
972.090000	1402.177500
972.390000	1395.895000
972.680000	1356.847500
972.970000	1355.482500
973.260000	1314.455000
973.550000	1257.862500
973.840000	1194.852500
974.140000	1194.922500
974.430000	1175.532500
974.720000	1214.307500
975.010000	1205.982500
975.300000	1199.017500
975.590000	1162.972500
975.890000	1128.432500
976.180000	1117.917500
976.470000	1118.192500
976.760000	1122.627500
977.050000	1148.090000
977.340000	1193.215000
977.630000	1210.485000
977.920000	1167.682500
978.210000	1145.155000
978.510000	1123.992500
978.800000	1100.375000
979.090000	1092.387500
979.380000	1072.657500
979.670000	1077.847500
979.960000	1056.682500
980.250000	1063.100000
980.540000	1071.975000
980.830000	1068.632500
981.120000	1096.890000
981.410000	1126.382500
981.700000	1092.657500
981.990000	1084.942500
982.280000	1082.215000
982.570000	1043.030000
982.860000	1038.390000
983.150000	1001.387500
983.440000	1009.922500
983.730000	1022.347500
984.020000	1015.520000
984.310000	1001.797500
984.600000	1006.170000
984.890000	993.265000
985.180000	964.455000
985.470000	958.040000
985.760000	945.275000
986.050000	962.067500
986.340000	950.120000
986.630000	923.837500
986.920000	913.120000
987.210000	901.650000
987.490000	896.670000
987.780000	890.592500
988.070000	875.575000
988.360000	861.785000
988.650000	848.882500
988.940000	844.787500
989.230000	829.292500
989.520000	810.175000
989.800000	792.292500
990.090000	787.582500
990.380000	782.527500
990.670000	767.512500
990.960000	752.085000
991.250000	746.350000
991.540000	729.010000
991.820000	717.540000
992.110000	709.280000
992.400000	702.727500
992.690000	692.420000
992.980000	690.915000
993.260000	656.170000
993.550000	643.267500
993.840000	636.507500
994.130000	641.082500
994.420000	627.497500
994.700000	598.962500
994.990000	588.245000
995.280000	580.805000
995.570000	567.012500
995.850000	555.682500
996.140000	527.007500
996.430000	547.490000
996.720000	532.610000
997.000000	512.130000
997.290000	507.415000
997.580000	478.610000
997.860000	474.245000
998.150000	489.667500
998.440000	464.207500
998.730000	457.310000
999.010000	429.870000
999.300000	438.262500
999.590000	416.557500
999.870000	416.557500
1000.160000	393.757500
1000.450000	377.235000
1000.730000	371.092500
1001.020000	369.385000
1001.300000	357.510000
1001.590000	353.342500
1001.880000	347.610000
1002.160000	336.890000
1002.450000	314.840000
1002.740000	313.747500
1003.020000	295.727500
1003.310000	293.815000
1003.590000	277.635000
1003.880000	260.980000
1004.170000	267.260000
1004.450000	259.612500
1004.740000	248.420000
1005.020000	240.295000
1005.310000	240.907500
1005.590000	210.327500
1005.880000	201.517500
1006.160000	194.557500
1006.450000	192.577500
1006.730000	196.470000
1007.020000	196.675000
1007.310000	191.620000
1007.590000	185.270000
1007.880000	164.997500
1008.160000	188.277500
1008.450000	179.675000
1008.730000	168.345000
1009.020000	161.245000
1009.300000	165.887500
1009.580000	161.107500
1009.870000	158.237500
1010.150000	146.772500
1010.440000	139.330000
1010.720000	147.042500
1011.010000	141.582500
1011.290000	131.272500
1011.580000	127.110000
1011.860000	123.630000
1012.140000	121.035000
1012.430000	121.307500
1012.710000	109.090000
1013.000000	100.760000
1013.280000	99.805000
1013.560000	102.195000
1013.850000	104.037500
1014.130000	94.755000
1014.420000	94.477500
1014.700000	75.707500
1014.980000	78.095000
1015.270000	76.525000
1015.550000	75.160000
1015.830000	68.675000
1016.120000	53.315000
1016.400000	53.042500
1016.680000	60.075000
1016.970000	54.542500
1017.250000	63.420000
1017.530000	50.450000
1017.820000	52.632500
1018.100000	52.700000
1018.380000	42.665000
1018.670000	36.932500
1018.950000	46.352500
1019.230000	38.845000
1019.510000	38.092500
1019.800000	37.000000
1020.080000	34.270000
1020.360000	30.857500
1020.640000	30.242500
1020.930000	26.215000
1021.210000	23.552500
1021.490000	22.800000
1021.770000	24.370000
1022.060000	19.115000
1022.340000	16.520000
1022.620000	19.182500
1022.900000	13.722500
1023.180000	13.585000
1023.470000	8.737500
1023.750000	7.577500
1024.030000	1.502500
1024.310000	5.940000
1024.590000	2.730000
1024.870000	2.595000
1025.160000	2.595000
1025.440000	2.595000
