wavelength(nm),Relative Transmission
994.272439281943,93.00903614457832
995.1678986272439,93.11897590361447
996.0633579725448,93.33885542168674
996.9588173178458,93.55873493975903
997.8542766631468,93.77861445783134
998.7497360084477,93.99849397590363
999.6451953537487,94.32831325301204
1000.5406546990496,94.43825301204818
1001.4361140443506,94.6581325301205
1002.3315733896516,94.87801204819277
1003.2270327349524,95.09789156626506
1004.1224920802534,95.31777108433735
1005.0179514255544,95.42771084337348
1005.9134107708553,95.42771084337348
1006.8088701161563,95.42771084337348
1007.7043294614572,95.42771084337348
1008.5997888067582,95.42771084337348
1009.4952481520592,95.42771084337348
1010.3907074973602,95.64759036144578
1011.286166842661,95.64759036144578
1012.1816261879619,95.42771084337348
1013.0770855332629,95.42771084337348
1013.9725448785639,95.42771084337348
1014.8680042238649,95.42771084337348
1015.7634635691658,95.42771084337348
1016.6589229144668,95.42771084337348
1017.5543822597676,95.31777108433735
1018.4498416050686,95.2078313253012
1019.3453009503696,95.09789156626505
1020.2407602956705,95.2078313253012
1021.1362196409715,95.31777108433734
1022.0316789862725,95.42771084337348
1022.9271383315734,95.64759036144578
1023.8225976768744,95.53765060240963
1024.7180570221753,95.64759036144578
1025.6135163674762,95.64759036144578
1026.508975712777,95.86746987951807
1027.4044350580782,96.08734939759036
1028.299894403379,96.08734939759036
1029.19535374868,96.08734939759036
1030.090813093981,96.08734939759036
1030.986272439282,95.86746987951807
1031.8817317845828,95.86746987951807
1032.7771911298837,95.86746987951807
1033.6726504751848,96.08734939759036
1034.5681098204857,96.08734939759036
1035.4635691657868,96.19728915662651
1036.3590285110877,96.30722891566263
1037.2544878563886,96.30722891566263
1038.1499472016894,96.52710843373495
1039.0454065469905,96.85692771084338
1039.9408658922914,96.96686746987952
1040.8363252375925,96.96686746987952
1041.7317845828934,96.96686746987952
1042.6272439281943,96.96686746987952
1043.5227032734952,96.96686746987952
1044.4181626187963,96.96686746987952
1045.3136219640971,96.96686746987952
1046.209081309398,96.52710843373494
1047.1045406546991,96.1972891566265
