Wavelength	Ganancia relativa	error
718.110000	0.255999	0.005617
718.450000	0.255412	0.008897
718.470961	0.254811	0.008021
718.780000	0.254221	0.003265
719.000000	0.253657	0.000105
719.120000	0.253127	0.001707
719.366420	0.252586	0.000513
719.450000	0.252044	0.001610
719.790000	0.251458	0.005088
720.000000	0.250865	0.006411
720.120000	0.250306	0.006968
720.261880	0.249814	0.008798
720.460000	0.249355	0.011524
720.790000	0.248918	0.001905
721.000000	0.248501	0.003536
721.120000	0.247929	0.005679
721.157339	0.247327	0.006432
721.460000	0.246729	0.008199
721.790000	0.246111	0.001821
722.000000	0.245536	0.003453
722.052798	0.244997	0.002811
722.130000	0.244408	0.002070
722.460000	0.243847	0.000869
722.800000	0.243342	0.000038
722.948258	0.242835	0.003024
723.000000	0.242324	0.003739
723.130000	0.241846	0.005657
723.460000	0.241323	0.005491
723.800000	0.240809	0.004105
723.843717	0.240291	0.003027
724.000000	0.239811	0.000520
724.130000	0.239342	0.000475
724.470000	0.238927	0.002752
724.739176	0.238558	0.002807
724.800000	0.238186	0.003108
725.000000	0.237807	0.001086
725.130000	0.237445	0.001100
725.470000	0.237086	0.000387
725.634636	0.236715	0.000937
725.800000	0.236344	0.001482
726.000000	0.235983	0.001181
726.140000	0.235620	0.001936
726.470000	0.235301	0.002136
726.530095	0.234986	0.001193
726.800000	0.234608	0.001996
727.000000	0.234181	0.000124
727.140000	0.233769	0.000304
727.425554	0.233339	0.004610
727.470000	0.232898	0.004912
727.800000	0.232527	0.001498
728.000000	0.232181	0.004546
728.140000	0.231845	0.007351
728.321014	0.231546	0.009021
728.470000	0.231290	0.010399
728.800000	0.230900	0.002654
729.000000	0.230437	0.004994
729.140000	0.229951	0.007747
729.216473	0.229467	0.006518
729.470000	0.228973	0.003607
729.800000	0.228568	0.000008
730.000000	0.228235	0.003496
730.111932	0.227898	0.003282
730.140000	0.227550	0.002966
730.470000	0.227195	0.002550
730.800000	0.226827	0.002301
731.000000	0.226468	0.000265
731.007392	0.226102	0.000598
731.140000	0.225789	0.000329
731.470000	0.225481	0.000095
731.800000	0.225160	0.002085
731.902851	0.224846	0.001379
732.000000	0.224495	0.000661
732.140000	0.224142	0.000405
732.470000	0.223751	0.000520
732.798310	0.223369	0.003240
732.800000	0.222965	0.002852
733.000000	0.222580	0.003308
733.130000	0.222227	0.003213
733.470000	0.221855	0.001539
733.693770	0.221475	0.000419
733.800000	0.221088	0.000316
734.000000	0.220744	0.000059
734.130000	0.220415	0.001012
734.460000	0.220084	0.000776
734.589229	0.219735	0.000270
734.800000	0.219342	0.000734
735.000000	0.218981	0.000028
735.130000	0.218626	0.000265
735.460000	0.218345	0.001821
735.484688	0.218085	0.001585
735.790000	0.217768	0.001573
736.000000	0.217379	0.000533
736.130000	0.216965	0.000003
736.380148	0.216503	0.000650
736.460000	0.216015	0.000517
736.790000	0.215682	0.000258
737.000000	0.215385	0.000560
737.120000	0.215126	0.001319
737.275607	0.214875	0.001120
737.450000	0.214595	0.000895
737.790000	0.214279	0.001008
738.000000	0.214015	0.000619
738.120000	0.213736	0.000983
738.171067	0.213437	0.000691
738.450000	0.213133	0.002243
738.780000	0.212830	0.003818
739.000000	0.212497	0.001622
739.066526	0.212163	0.001287
739.110000	0.211832	0.000956
739.450000	0.211511	0.000640
739.780000	0.211219	0.000001
739.961985	0.210916	0.000155
740.000000	0.210596	0.000070
740.110000	0.210264	0.000914
740.440000	0.209949	0.000702
740.770000	0.209675	0.001430
740.857445	0.209409	0.001332
741.000000	0.209161	0.001358
741.100000	0.208896	0.001534
741.440000	0.208605	0.001620
741.752904	0.208299	0.000985
741.770000	0.207958	0.000626
742.000000	0.207630	0.000945
742.100000	0.207293	0.001422
742.430000	0.206964	0.001627
742.648363	0.206646	0.001423
742.760000	0.206378	0.001215
743.000000	0.206075	0.000093
743.090000	0.205771	0.001310
743.420000	0.205474	0.000258
743.543823	0.205173	0.000998
743.750000	0.204886	0.002017
744.000000	0.204593	0.000015
744.080000	0.204299	0.000489
744.420000	0.204020	0.002564
744.439282	0.203746	0.002306
744.750000	0.203435	0.002255
745.000000	0.203113	0.000514
745.080000	0.202779	0.000186
745.334741	0.202435	0.001025
745.410000	0.202113	0.001492
745.740000	0.201796	0.000427
746.000000	0.201491	0.000888
746.070000	0.201175	0.000979
746.230201	0.200865	0.000646
746.400000	0.200595	0.000351
746.730000	0.200349	0.000289
747.000000	0.200073	0.000285
747.060000	0.199787	0.000010
747.125660	0.199499	0.000192
747.390000	0.199183	0.000083
747.720000	0.198872	0.000609
748.000000	0.198545	0.000439
748.021119	0.198234	0.000108
748.050000	0.197915	0.000239
748.380000	0.197619	0.001202
748.710000	0.197327	0.002132
748.916579	0.197025	0.000701
749.000000	0.196703	0.000322
749.040000	0.196386	0.000226
749.370000	0.196073	0.001999
749.710000	0.195750	0.001219
749.812038	0.195438	0.000884
750.000000	0.195136	0.000542
750.040000	0.194846	0.000179
750.370000	0.194556	0.002778
750.700000	0.194241	0.000538
750.707497	0.193910	0.000815
751.000000	0.193547	0.000928
751.030000	0.193152	0.000829
751.360000	0.192702	0.000475
751.602957	0.192351	0.001090
751.690000	0.191895	0.001640
752.000000	0.191471	0.002162
752.020000	0.191076	0.002564
752.340000	0.190912	0.000428
752.498416	0.190207	0.000075
752.670000	0.189380	0.000372
753.000000	0.188525	0.000111
753.330000	0.188036	0.001793
753.393875	0.187982	0.001956
753.660000	0.187469	0.002925
753.990000	0.187126	0.002374
754.000000	0.186853	0.002618
754.289335	0.186521	0.002671
754.320000	0.186009	0.003153
754.650000	0.185610	0.003158
754.980000	0.185192	0.002719
755.000000	0.184742	0.003096
755.184794	0.184365	0.002536
755.310000	0.184163	0.002105
755.640000	0.183813	0.000664
755.970000	0.183458	0.002337
756.000000	0.182998	0.002706
756.080253	0.182492	0.002970
756.300000	0.181989	0.002813
756.630000	0.181485	0.002260
756.960000	0.180974	0.000843
756.975713	0.180535	0.001226
757.000000	0.180131	0.001543
757.290000	0.179740	0.001507
757.610000	0.179386	0.002857
757.871172	0.179040	0.003446
757.940000	0.178734	0.003816
758.000000	0.178420	0.003581
758.270000	0.178114	0.001693
758.600000	0.177778	0.000597
758.766631	0.177470	0.000736
758.930000	0.177125	0.002005
759.000000	0.176799	0.008138
759.260000	0.176475	0.001514
759.590000	0.176132	0.006448
759.662091	0.175794	0.005870
759.920000	0.175449	0.003895
760.000000	0.175080	0.013526
760.240000	0.174705	0.036548
760.557550	0.174337	0.050369
760.570000	0.173975	0.050649
760.900000	0.173646	0.010986
761.000000	0.173325	0.026093
761.230000	0.172975	0.011607
761.453010	0.172615	0.002344
761.560000	0.172242	0.006900
761.890000	0.171862	0.001781
762.000000	0.171476	0.013907
762.220000	0.171078	0.003022
762.348469	0.170672	0.004460
762.540000	0.170270	0.007236
762.870000	0.169909	0.000188
763.000000	0.169549	0.014586
763.200000	0.169199	0.002299
763.243928	0.168833	0.001067
763.530000	0.168486	0.007971
763.860000	0.168104	0.011688
764.000000	0.167716	0.010917
764.139388	0.167314	0.009569
764.180000	0.166926	0.008917
764.510000	0.166552	0.004110
764.840000	0.166199	0.001371
765.000000	0.165841	0.000321
765.034847	0.165468	0.000386
765.170000	0.165096	0.002015
765.500000	0.164709	0.005843
765.820000	0.164318	0.005628
765.930306	0.163922	0.006900
766.000000	0.163536	0.007823
766.150000	0.163169	0.007680
766.480000	0.162821	0.004914
766.810000	0.162473	0.004438
766.825766	0.162115	0.004743
767.000000	0.161844	0.004450
767.130000	0.161448	0.005594
767.460000	0.161164	0.005431
767.721225	0.160881	0.003875
767.790000	0.160578	0.003710
768.000000	0.160019	0.001318
768.120000	0.160085	0.001278
768.440000	0.160297	0.003639
768.616684	0.160529	0.002522
768.770000	0.160321	0.001967
769.000000	0.159593	0.002039
769.100000	0.159404	0.001743
769.420000	0.159030	0.000489
769.512144	0.158576	0.000454
769.750000	0.158174	0.000392
770.000000	0.157980	0.000930
770.080000	0.157639	0.000563
770.407603	0.157324	0.002331
770.410000	0.157055	0.002619
770.730000	0.156690	0.002860
771.000000	0.156118	0.001373
771.060000	0.155726	0.001347
771.303062	0.155350	0.000272
771.390000	0.155090	0.000014
771.710000	0.154883	0.001175
772.000000	0.154673	0.000475
772.040000	0.154427	0.000199
772.198522	0.154180	0.000357
772.370000	0.153878	0.000491
772.690000	0.153541	0.001496
773.000000	0.153181	0.001490
773.020000	0.152802	0.001097
773.093981	0.152405	0.000764
773.350000	0.151959	0.000537
773.670000	0.151519	0.000236
773.989440	0.151057	0.000274
774.000000	0.150579	0.000171
774.330000	0.150101	0.001148
774.650000	0.149664	0.003432
774.884900	0.149238	0.002886
774.980000	0.148820	0.002421
775.000000	0.148404	0.001917
775.300000	0.147964	0.001048
775.630000	0.147524	0.000456
775.780359	0.147096	0.001344
775.960000	0.146657	0.002470
776.000000	0.146246	0.002026
776.280000	0.145833	0.000340
776.610000	0.145382	0.000107
776.675818	0.144944	0.000411
776.930000	0.144524	0.001140
777.000000	0.144105	0.001128
777.260000	0.143692	0.000289
777.571278	0.143295	0.002010
777.590000	0.142899	0.001741
777.910000	0.142496	0.002403
778.000000	0.142109	0.001768
778.240000	0.141722	0.000995
778.466737	0.141288	0.001107
778.560000	0.140852	0.000895
778.890000	0.140416	0.000291
779.000000	0.140006	0.000347
779.220000	0.139601	0.000686
779.362196	0.139209	0.000156
779.540000	0.138824	0.000403
779.870000	0.138441	0.001325
780.000000	0.138052	0.000656
780.190000	0.137665	0.000012
780.257656	0.137285	0.000085
780.520000	0.136910	0.000635
780.840000	0.136557	0.001539
781.000000	0.136208	0.001156
781.153115	0.135852	0.000892
781.170000	0.135492	0.000543
781.490000	0.135133	0.001030
781.820000	0.134766	0.001174
782.000000	0.134411	0.001463
782.048574	0.134058	0.001128
782.140000	0.133737	0.000839
782.470000	0.133451	0.000281
782.790000	0.133161	0.000068
782.944034	0.132865	0.000703
783.000000	0.132585	0.000811
783.120000	0.132293	0.001706
783.440000	0.131995	0.002898
783.770000	0.131715	0.003641
783.839493	0.131450	0.003409
784.000000	0.131177	0.003211
784.090000	0.130887	0.002823
784.420000	0.130599	0.001710
784.734952	0.130306	0.002005
784.740000	0.130004	0.001713
785.000000	0.129733	0.002015
785.070000	0.129485	0.002101
785.390000	0.129265	0.003953
785.630412	0.129039	0.003169
785.720000	0.128812	0.002736
786.000000	0.128568	0.003407
786.040000	0.128321	0.003180
786.370000	0.128083	0.003059
786.525871	0.127852	0.002885
786.690000	0.127618	0.002711
787.000000	0.127356	0.002902
787.010000	0.127104	0.002664
787.340000	0.126850	0.003798
787.421331	0.126594	0.003430
787.660000	0.126373	0.002880
787.990000	0.126160	0.002505
788.000000	0.125942	0.002259
788.310000	0.125730	0.001636
788.316790	0.125518	0.001434
788.640000	0.125317	0.001725
788.960000	0.125120	0.001906
789.000000	0.124926	0.001837
789.212249	0.124730	0.001828
789.280000	0.124548	0.001706
789.610000	0.124372	0.001287
789.930000	0.124202	0.000529
790.000000	0.124031	0.000405
790.107709	0.123860	0.000467
790.260000	0.123669	0.000606
790.580000	0.123483	0.001028
790.900000	0.123302	0.000787
791.000000	0.123113	0.000713
791.003168	0.122948	0.000872
791.230000	0.122799	0.000542
791.550000	0.122661	0.000048
791.870000	0.122520	0.000332
791.898627	0.122365	0.000415
792.000000	0.122200	0.000326
792.200000	0.122012	0.000217
792.520000	0.121832	0.002482
792.794087	0.121652	0.002532
792.850000	0.121480	0.002678
793.000000	0.121312	0.002154
793.170000	0.121170	0.001111
793.490000	0.121021	0.000085
793.689546	0.120870	0.000501
793.820000	0.120730	0.000813
794.000000	0.120590	0.001296
794.140000	0.120451	0.001377
794.460000	0.120313	0.001299
794.585005	0.120176	0.001153
794.780000	0.120045	0.001008
795.000000	0.119913	0.000741
795.110000	0.119799	0.000070
795.430000	0.119684	0.000983
795.480465	0.119564	0.001129
795.750000	0.119442	0.001392
796.000000	0.119320	0.000316
796.080000	0.119192	0.000120
796.375924	0.119064	0.000557
796.400000	0.118943	0.000724
796.720000	0.118826	0.000779
797.000000	0.118711	0.001086
797.050000	0.118598	0.001171
797.271383	0.118485	0.001092
797.370000	0.118370	0.001122
797.690000	0.118246	0.001196
798.000000	0.118123	0.000578
798.010000	0.118003	0.000694
798.166843	0.117888	0.000085
798.340000	0.117753	0.000939
798.660000	0.117623	0.000130
798.980000	0.117497	0.000325
799.000000	0.117371	0.000326
799.062302	0.117251	0.000530
799.300000	0.117139	0.001656
799.630000	0.117025	0.002181
799.950000	0.116912	0.003169
799.957761	0.116802	0.003044
800.000000	0.116696	0.002855
