Wavelength	Real Intensity
567.830000	30234.030000
568.190000	29635.810000
568.540000	29256.530000
568.900000	28751.222500
569.250000	28966.197500
569.610000	29134.197500
569.970000	29154.200000
570.320000	29067.435000
570.680000	28388.945000
571.030000	27773.940000
571.390000	27631.192500
571.740000	28235.757500
572.100000	28949.742500
572.450000	29461.187500
572.810000	29456.272500
573.160000	29412.517500
573.520000	29170.307500
573.870000	29075.560000
574.230000	28954.117500
574.580000	28809.670000
574.940000	28681.530000
575.290000	28351.332500
575.650000	28050.555000
576.000000	27925.825000
576.360000	28121.890000
576.710000	28055.667500
577.070000	28157.585000
577.420000	28153.287500
577.780000	27763.290000
578.130000	27270.552500
578.480000	26777.667500
578.840000	26662.027500
579.190000	26421.865000
579.550000	26502.757500
579.900000	26408.962500
580.260000	26661.007500
580.610000	26463.242500
580.960000	26256.257500
581.320000	26232.840000
581.670000	26296.465000
582.030000	26203.897500
582.380000	26031.390000
582.730000	26169.282500
583.090000	25841.130000
583.440000	25945.302500
583.790000	25825.300000
584.150000	25849.807500
584.500000	25937.177500
584.860000	25671.835000
585.210000	25374.260000
585.560000	24898.045000
585.920000	24531.112500
586.270000	24312.670000
586.620000	24676.520000
586.980000	24839.062500
587.330000	25015.732500
587.680000	24803.560000
588.040000	24829.507500
588.390000	24484.767500
588.740000	23480.095000
589.090000	22422.592500
589.450000	21382.225000
589.800000	21710.722500
590.150000	22337.540000
590.510000	23329.572500
590.860000	23718.275000
591.210000	23598.677500
591.560000	23535.397500
591.920000	23280.687500
592.270000	23525.360000
592.620000	23935.152500
592.970000	23815.482500
593.330000	23723.322500
593.680000	23878.355000
594.030000	23904.920000
594.380000	23928.330000
594.740000	23405.005000
595.090000	23188.540000
595.440000	23174.677500
595.790000	23460.845000
596.140000	23734.732500
596.500000	23704.627500
596.850000	23785.242500
597.200000	23732.750000
597.550000	23596.145000
597.900000	23469.382500
598.260000	23303.557500
598.610000	23414.635000
598.960000	23219.945000
599.310000	23564.877500
599.660000	23712.610000
600.010000	23835.285000
600.370000	23818.560000
600.720000	23586.937500
601.070000	23632.462500
601.420000	23714.590000
601.770000	23741.352500
602.120000	23635.332500
602.470000	23621.957500
602.830000	23711.727500
603.180000	24034.820000
603.530000	24342.902500
603.880000	24498.895000
604.230000	24510.427500
604.580000	24660.545000
604.930000	24881.725000
605.280000	24910.880000
605.630000	24880.017500
605.980000	24934.020000
606.330000	24796.462500
606.690000	24892.307500
607.040000	25070.007500
607.390000	25116.430000
607.740000	25208.927500
608.090000	24923.650000
608.440000	24856.472500
608.790000	24875.992500
609.140000	25221.550000
609.490000	25077.577500
609.840000	24988.152500
610.190000	25036.282500
610.540000	24742.942500
610.890000	24941.940000
611.240000	25410.035000
611.590000	25501.580000
611.940000	25400.270000
612.290000	25289.005000
612.640000	25429.490000
612.990000	25455.430000
613.340000	25455.975000
613.690000	25239.370000
614.040000	25108.642500
614.390000	25327.567500
614.740000	25664.800000
615.090000	25905.780000
615.440000	25883.115000
615.790000	25621.797500
616.140000	24952.997500
616.480000	24738.510000
616.830000	24674.135000
617.180000	24797.560000
617.530000	25124.482500
617.880000	25462.945000
618.230000	25735.455000
618.580000	25693.612500
618.930000	25551.615000
619.280000	25508.542500
619.630000	25802.770000
619.980000	26157.745000
620.320000	26369.032500
620.670000	26654.457500
621.020000	26724.902500
621.370000	26509.660000
621.720000	26129.485000
622.070000	26042.925000
622.420000	25843.660000
622.760000	26024.357500
623.110000	25988.927500
623.460000	25889.672500
623.810000	25928.852500
624.160000	25830.485000
624.510000	25622.822500
624.850000	25279.305000
625.200000	25196.302500
625.550000	25083.045000
625.900000	24855.920000
626.250000	25106.592500
626.590000	25426.557500
626.940000	25653.267500
627.290000	25315.007500
627.640000	24740.550000
627.990000	24488.927500
628.330000	24256.210000
628.680000	24473.225000
629.030000	24811.415000
629.380000	24770.185000
629.720000	24435.475000
630.070000	24067.317500
630.420000	24106.710000
630.770000	24413.835000
631.110000	24791.075000
631.460000	24448.715000
631.810000	24234.157500
632.160000	24405.230000
632.500000	24489.880000
632.850000	24846.775000
633.200000	24697.210000
633.540000	24382.975000
633.890000	24228.627500
634.240000	24037.687500
634.580000	24300.240000
634.930000	24270.550000
635.280000	24367.615000
635.630000	24196.405000
635.970000	23849.755000
636.320000	23667.625000
636.670000	23680.727500
637.010000	23656.627500
637.360000	23863.272500
637.700000	23927.645000
638.050000	23773.705000
638.400000	23611.715000
638.740000	23742.237500
639.090000	23610.555000
639.440000	23445.007500
639.780000	23189.837500
640.130000	23076.715000
640.470000	23073.437500
640.820000	23056.240000
641.170000	22851.305000
641.510000	22867.485000
641.860000	23058.972500
642.200000	23070.712500
642.550000	23338.585000
642.900000	23253.732500
643.240000	23075.760000
643.590000	23087.575000
643.930000	23130.302500
644.280000	22978.547500
644.620000	22942.712500
644.970000	23006.952500
645.310000	22682.622500
645.660000	22563.970000
646.000000	22199.025000
646.350000	22042.967500
646.700000	21908.215000
647.040000	21965.897500
647.390000	21964.332500
647.730000	21893.947500
648.080000	22079.627500
648.420000	22258.687500
648.770000	21975.315000
649.110000	21946.372500
649.460000	21428.030000
649.800000	21246.382500
650.140000	21616.310000
650.490000	21921.255000
650.830000	22292.827500
651.180000	22409.900000
651.520000	22136.500000
651.870000	22163.387500
652.210000	22054.987500
652.560000	22130.352500
652.900000	22115.605000
653.250000	22259.235000
653.590000	22387.650000
653.930000	22541.172500
654.280000	22477.755000
654.620000	22505.400000
654.970000	22173.565000
655.310000	21852.442500
655.650000	21210.200000
656.000000	19711.150000
656.340000	18462.232500
656.690000	18301.467500
657.030000	19490.582500
657.370000	20742.100000
657.720000	21463.740000
658.060000	22215.415000
658.400000	22772.940000
658.750000	22873.900000
659.090000	23015.750000
659.430000	22980.802500
659.780000	23001.492500
660.120000	23039.990000
660.460000	23436.887500
660.810000	23495.870000
661.150000	23496.547500
661.490000	23814.805000
661.840000	24007.725000
662.180000	24310.137500
662.520000	24307.067500
662.870000	24438.960000
663.210000	24262.082500
663.550000	24363.455000
663.890000	24455.267500
664.240000	24441.077500
664.580000	24817.010000
664.920000	24891.832500
665.260000	25260.125000
665.610000	25096.152500
665.950000	25268.792500
666.290000	25246.877500
666.630000	25149.875000
666.980000	25228.930000
667.320000	25393.102500
667.660000	25386.825000
668.000000	25562.945000
668.350000	25713.342500
668.690000	26060.670000
669.030000	26265.675000
669.370000	26559.425000
669.710000	26764.772500
670.060000	26811.527500
670.400000	27270.612500
670.740000	27363.117500
671.080000	27241.057500
671.420000	27353.557500
671.770000	27087.932500
672.110000	27068.275000
672.450000	27330.280000
672.790000	27717.547500
673.130000	27987.202500
673.470000	28176.157500
673.810000	28516.462500
674.160000	28715.120000
674.500000	28859.697500
674.840000	28937.322500
675.180000	29380.772500
675.520000	29505.770000
675.860000	29878.495000
676.200000	30000.762500
676.540000	30055.305000
676.880000	29991.132500
677.230000	29866.957500
677.570000	30168.355000
677.910000	30316.015000
678.250000	30528.317500
678.590000	30809.707500
678.930000	30975.592500
679.270000	31223.467500
679.610000	31160.115000
679.950000	31229.470000
680.290000	31545.477500
680.630000	31797.852500
680.970000	31876.427500
681.310000	31986.127500
681.650000	31981.015000
681.990000	32096.720000
682.330000	32264.247500
682.670000	32554.855000
683.010000	32990.455000
683.350000	33191.837500
683.690000	33204.807500
684.030000	32909.970000
684.370000	32982.130000
684.710000	33274.917500
685.050000	33880.437500
685.390000	34385.802500
685.730000	34265.322500
686.070000	34229.957500
686.410000	32832.425000
686.750000	30076.337500
687.090000	26614.445000
687.430000	24689.217500
687.770000	25609.642500
688.110000	27626.617500
688.450000	29294.140000
688.790000	29943.350000
689.130000	29787.705000
689.470000	29793.302500
689.800000	30171.422500
690.140000	30344.417500
690.480000	31016.550000
690.820000	31635.997500
691.160000	31914.797500
691.500000	32697.052500
691.840000	33252.800000
692.180000	33709.227500
692.520000	34363.552500
692.850000	34671.427500
693.190000	34972.407500
693.530000	35148.610000
693.870000	35190.247500
694.210000	35047.640000
694.550000	35121.912500
694.880000	35545.572500
695.220000	35826.685000
695.560000	35840.070000
695.900000	36301.267500
696.240000	36567.025000
696.580000	37028.430000
696.910000	37583.367500
697.250000	37785.020000
697.590000	37691.637500
697.930000	37397.485000
698.270000	37249.952500
698.600000	37157.122500
698.940000	37041.200000
699.280000	36944.262500
699.620000	36862.345000
699.950000	36792.305000
700.290000	36765.202500
700.630000	36706.295000
700.970000	36571.057500
701.300000	36926.580000
701.640000	36854.902500
701.980000	36802.345000
702.320000	36625.050000
702.650000	36837.905000
702.990000	37035.405000
703.330000	37314.802500
703.660000	37727.542500
704.000000	37900.330000
704.340000	37968.317500
704.680000	38728.390000
705.010000	38754.810000
705.350000	38462.767500
705.690000	38426.520000
706.020000	38506.592500
706.360000	38438.867500
706.700000	38589.737500
707.030000	38392.795000
707.370000	38885.400000
707.710000	38932.640000
708.040000	38978.715000
708.380000	38962.132500
708.720000	38617.800000
709.050000	38747.362500
709.390000	39034.830000
709.720000	38984.035000
710.060000	39176.485000
710.400000	39225.700000
710.730000	39080.975000
711.070000	38940.422500
711.400000	38635.407500
711.740000	38488.020000
712.080000	38323.162500
712.410000	37904.010000
712.750000	37707.127500
713.080000	37424.712500
713.420000	37059.085000
713.750000	37360.752500
714.090000	37674.772500
714.430000	37495.640000
714.760000	36912.172500
715.100000	36489.002500
715.430000	36924.535000
715.770000	36846.775000
716.100000	36296.490000
716.440000	35489.595000
716.770000	34167.425000
717.110000	32991.072500
717.440000	32149.970000
717.780000	31463.280000
718.110000	30920.170000
718.450000	30269.860000
718.780000	29558.945000
719.120000	29103.687500
719.450000	29402.487500
719.790000	29446.032500
720.120000	29600.520000
720.460000	29381.052500
720.790000	30448.657500
721.120000	31697.500000
721.460000	33380.457500
721.790000	33979.005000
722.130000	34090.557500
722.460000	33883.440000
722.800000	33677.477500
723.130000	32883.825000
723.460000	31999.447500
723.800000	31033.970000
724.130000	30698.095000
724.470000	30986.515000
724.800000	31008.020000
725.130000	30968.217500
725.470000	31271.045000
725.800000	31506.905000
726.140000	31690.340000
726.470000	31799.220000
726.800000	31974.525000
727.140000	31921.212500
727.470000	31869.330000
727.800000	31504.247500
728.140000	31644.117500
728.470000	32255.100000
728.800000	31835.537500
729.140000	31493.657500
729.470000	31476.730000
729.800000	32243.420000
730.140000	32561.267500
730.470000	32512.872500
730.800000	32200.485000
731.140000	32143.072500
731.470000	32496.080000
731.800000	32509.525000
732.140000	32967.932500
732.470000	33224.470000
732.800000	33418.075000
733.130000	33726.160000
733.470000	33986.182500
733.800000	34360.135000
734.130000	34635.927500
734.460000	34702.765000
734.800000	34406.972500
735.130000	34321.155000
735.460000	34140.937500
735.790000	33944.602500
736.130000	34120.117500
736.460000	33871.770000
736.790000	33994.915000
737.120000	34386.075000
737.450000	34529.705000
737.790000	34559.132500
738.120000	34552.375000
738.450000	34038.530000
738.780000	33484.700000
739.110000	33323.252500
739.450000	33577.952500
739.780000	33832.855000
740.110000	34109.600000
740.440000	33920.027500
740.770000	33842.202500
741.100000	33704.647500
741.440000	33605.662500
741.770000	33665.665000
742.100000	33761.242500
742.430000	34072.332500
742.760000	34294.945000
743.090000	34994.395000
743.420000	35003.402500
743.750000	35368.145000
744.080000	34910.082500
744.420000	34419.457500
744.750000	34325.805000
745.080000	34544.797500
745.410000	34945.445000
745.740000	35162.052500
746.070000	35134.540000
746.400000	34945.585000
746.730000	34796.697500
747.060000	34957.255000
747.390000	34891.995000
747.720000	34957.057500
748.050000	34659.000000
748.380000	34612.310000
748.710000	34538.245000
749.040000	34150.567500
749.370000	33848.077500
749.710000	33753.532500
750.040000	33596.105000
750.370000	34007.000000
750.700000	33910.060000
751.030000	33510.025000
751.360000	33668.875000
751.690000	33726.632500
752.020000	34121.612500
752.340000	34120.932500
752.670000	34041.057500
753.000000	33955.387500
753.330000	34071.307500
753.660000	34289.345000
753.990000	34311.260000
754.320000	34342.937500
754.650000	34573.945000
754.980000	34467.042500
755.310000	34308.322500
755.640000	34133.080000
755.970000	34255.692500
756.300000	33925.217500
756.630000	33699.667500
756.960000	33445.922500
757.290000	33338.810000
757.610000	33442.302500
757.940000	33462.307500
758.270000	33012.575000
758.600000	32681.485000
758.930000	31759.290000
759.260000	28387.915000
759.590000	22672.317500
759.920000	15577.735000
760.240000	9877.965000
760.570000	6715.155000
760.900000	5617.302500
761.230000	6723.072500
761.560000	10163.390000
761.890000	14007.905000
762.220000	16025.762500
762.540000	15499.775000
762.870000	13647.867500
763.200000	12723.342500
763.530000	12635.760000
763.860000	13105.502500
764.180000	13955.332500
764.510000	15309.320000
764.840000	16803.037500
765.170000	18066.837500
765.500000	19576.397500
765.820000	20812.412500
766.150000	21945.217500
766.480000	23005.855000
766.810000	24358.000000
767.130000	25783.722500
767.460000	26686.200000
767.790000	27498.965000
768.120000	27890.400000
768.440000	28504.450000
768.770000	28546.430000
769.100000	28718.457500
769.420000	28605.955000
769.750000	28577.902500
770.080000	28610.742500
770.410000	29092.695000
770.730000	29256.330000
771.060000	28861.885000
771.390000	28676.755000
771.710000	28516.877500
772.040000	28518.305000
772.370000	28520.355000
772.690000	28440.352500
773.020000	28383.345000
773.350000	28330.232500
773.670000	28531.755000
774.000000	28336.237500
774.330000	28118.272500
774.650000	27487.907500
774.980000	27291.300000
775.300000	27296.902500
775.630000	27475.482500
775.960000	27348.640000
776.280000	27439.502500
776.610000	27180.715000
776.930000	27117.150000
777.260000	26650.760000
777.590000	26174.747500
777.910000	25906.602500
778.240000	25921.205000
778.560000	25784.200000
778.890000	25995.000000
779.220000	25767.062500
779.540000	25704.055000
779.870000	25290.360000
780.190000	25392.692500
780.520000	25272.340000
780.840000	25181.417500
781.170000	25195.270000
781.490000	25149.942500
781.820000	25110.482500
782.140000	24903.030000
782.470000	24906.372500
782.790000	24629.210000
783.120000	24373.152500
783.440000	24129.027500
783.770000	23837.875000
784.090000	23691.932500
784.420000	23885.942500
784.740000	23807.570000
785.070000	23691.180000
785.390000	23394.832500
785.720000	23647.482500
786.040000	23556.690000
786.370000	23419.550000
786.690000	23240.212500
787.010000	23034.732500
787.340000	22872.880000
787.660000	22875.810000
787.990000	22834.925000
788.310000	22907.825000
788.640000	22761.060000
788.960000	22852.877500
789.280000	22764.877500
789.610000	22742.757500
789.930000	22711.362500
790.260000	22545.612500
790.580000	22857.310000
790.900000	22711.972500
791.230000	22703.232500
791.550000	22532.435000
791.870000	22499.192500
792.200000	22278.825000
792.520000	22361.357500
792.850000	22392.422500
793.170000	22123.867500
793.490000	21882.542500
793.820000	21823.355000
794.140000	21906.982500
